Hugo_Symbol	Tumor_Sample_Barcode
ETAA1	TCGA-KC-A4BV-01
SCN5A	TCGA-KC-A4BV-01
STAG1	TCGA-KC-A4BV-01
GPR98	TCGA-KC-A4BV-01
PHIP	TCGA-KC-A4BV-01
SEMA3E	TCGA-KC-A4BV-01
SPAM1	TCGA-KC-A4BV-01
RP1	TCGA-KC-A4BV-01
ZWINT	TCGA-KC-A4BV-01
IFIT2	TCGA-KC-A4BV-01
C10orf118	TCGA-KC-A4BV-01
C11orf57	TCGA-KC-A4BV-01
PSMC6	TCGA-KC-A4BV-01
PLA2G4F	TCGA-KC-A4BV-01
MYO9A	TCGA-KC-A4BV-01
PDPR	TCGA-KC-A4BV-01
CXADRP3	TCGA-KC-A4BV-01
SMOX	TCGA-KC-A4BV-01
ZMYM3	TCGA-KC-A4BV-01
KLHL4	TCGA-KC-A4BV-01
UBQLN4	TCGA-KC-A4BV-01
RAPGEF6	TCGA-KC-A4BV-01
PTEN	TCGA-KC-A4BV-01
OASL	TCGA-KC-A4BV-01
CARS2	TCGA-KC-A4BV-01
UBXN10	TCGA-KC-A7F6-01
COL8A2	TCGA-KC-A7F6-01
AGL	TCGA-KC-A7F6-01
DTX3L	TCGA-KC-A7F6-01
PRLR	TCGA-KC-A7F6-01
CCNH	TCGA-KC-A7F6-01
ADAMTS2	TCGA-KC-A7F6-01
MYO6	TCGA-KC-A7F6-01
CSMD3	TCGA-KC-A7F6-01
GRID1	TCGA-KC-A7F6-01
AC126323.1	TCGA-KC-A7F6-01
CNTNAP1	TCGA-KC-A7F6-01
MUC16	TCGA-KC-A7F6-01
DNAI1	TCGA-KC-A7F6-01
TP53	TCGA-KC-A7F6-01
CLCNKB	TCGA-KK-A59Y-01
EGFR	TCGA-KK-A59Y-01
DHTKD1	TCGA-KK-A59Y-01
MYOF	TCGA-KK-A59Y-01
GRIN2B	TCGA-KK-A59Y-01
RPL23	TCGA-KK-A59Y-01
S1PR4	TCGA-KK-A59Y-01
NTN5	TCGA-KK-A59Y-01
GSDMD	TCGA-KK-A59Y-01
CHD6	TCGA-KK-A59Y-01
CLCNKA	TCGA-KK-A6DY-01
CSMD2	TCGA-KK-A6DY-01
COL9A2	TCGA-KK-A6DY-01
STIL	TCGA-KK-A6DY-01
ITSN2	TCGA-KK-A6DY-01
CTNNB1	TCGA-KK-A6DY-01
SFMBT1	TCGA-KK-A6DY-01
GPR87	TCGA-KK-A6DY-01
FGFRL1	TCGA-KK-A6DY-01
PCDHB12	TCGA-KK-A6DY-01
LHFPL5	TCGA-KK-A6DY-01
ZNF623	TCGA-KK-A6DY-01
PLEKHA5	TCGA-KK-A6DY-01
FLT3	TCGA-KK-A6DY-01
PRKD1	TCGA-KK-A6DY-01
PSMC6	TCGA-KK-A6DY-01
DUOX2	TCGA-KK-A6DY-01
TRIP4	TCGA-KK-A6DY-01
CEACAM7	TCGA-KK-A6DY-01
DPRX	TCGA-KK-A6DY-01
MCM5	TCGA-KK-A6DY-01
NRXN1	TCGA-KK-A6DY-01
CYP4Z1	TCGA-KK-A6E1-01
SPTA1	TCGA-KK-A6E1-01
GCC2	TCGA-KK-A6E1-01
DNER	TCGA-KK-A6E1-01
PARP9	TCGA-KK-A6E1-01
RGMB	TCGA-KK-A6E1-01
PCDHGB7	TCGA-KK-A6E1-01
PCDH12	TCGA-KK-A6E1-01
TEX15	TCGA-KK-A6E1-01
A1CF	TCGA-KK-A6E1-01
PICALM	TCGA-KK-A6E1-01
CCDC70	TCGA-KK-A6E1-01
STK24	TCGA-KK-A6E1-01
SULT4A1	TCGA-KK-A6E1-01
STK33	TCGA-KK-A6E1-01
RRNAD1	TCGA-KK-A6E2-01
COL6A6	TCGA-KK-A6E2-01
MIOS	TCGA-KK-A6E2-01
KCNU1	TCGA-KK-A6E2-01
RP1	TCGA-KK-A6E2-01
RCL1	TCGA-KK-A6E2-01
DCHS1	TCGA-KK-A6E2-01
KDM4E	TCGA-KK-A6E2-01
SDHD	TCGA-KK-A6E2-01
PTPRO	TCGA-KK-A6E2-01
RNASE7	TCGA-KK-A6E2-01
OIP5	TCGA-KK-A6E2-01
TCF12	TCGA-KK-A6E2-01
VWA3A	TCGA-KK-A6E2-01
CIAPIN1	TCGA-KK-A6E2-01
MYH10	TCGA-KK-A6E2-01
KSR1	TCGA-KK-A6E2-01
DNAH17	TCGA-KK-A6E2-01
ACAA2	TCGA-KK-A6E2-01
CYP4F22	TCGA-KK-A6E2-01
CYP4F12	TCGA-KK-A6E2-01
SUGP1	TCGA-KK-A6E2-01
CGB2	TCGA-KK-A6E2-01
CGB2	TCGA-KK-A6E2-01
BCRP7	TCGA-KK-A6E2-01
NUFIP1P	TCGA-KK-A6E2-01
UNK	TCGA-KK-A6E2-01
GPATCH1	TCGA-KK-A6E2-01
PER3	TCGA-KK-A6E6-01
PER3	TCGA-KK-A6E6-01
UBE4B	TCGA-KK-A6E6-01
KIAA0319L	TCGA-KK-A6E6-01
OR10R2	TCGA-KK-A6E6-01
SLC9C2	TCGA-KK-A6E6-01
PTPRC	TCGA-KK-A6E6-01
LAMB3	TCGA-KK-A6E6-01
CH17-132F21.1	TCGA-KK-A6E6-01
SCN10A	TCGA-KK-A6E6-01
XPO5	TCGA-KK-A6E6-01
TFAP2B	TCGA-KK-A6E6-01
SIM1	TCGA-KK-A6E6-01
PCLO	TCGA-KK-A6E6-01
TMEM209	TCGA-KK-A6E6-01
CASP2	TCGA-KK-A6E6-01
ZNF707	TCGA-KK-A6E6-01
EPB41L4B	TCGA-KK-A6E6-01
C10orf53	TCGA-KK-A6E6-01
KRTAP5-4	TCGA-KK-A6E6-01
KIAA1731	TCGA-KK-A6E6-01
CTSG	TCGA-KK-A6E6-01
PCNXL4	TCGA-KK-A6E6-01
C16orf89	TCGA-KK-A6E6-01
SALL1	TCGA-KK-A6E6-01
KLHDC4	TCGA-KK-A6E6-01
NEK8	TCGA-KK-A6E6-01
RBBP5	TCGA-KK-A6E6-01
CNGB3	TCGA-KK-A6E6-01
POLD4	TCGA-KK-A6E6-01
UBC	TCGA-KK-A6E6-01
SV2A	TCGA-KK-A7AU-01
ZNF648	TCGA-KK-A7AU-01
ILDR1	TCGA-KK-A7AU-01
FAT4	TCGA-KK-A7AU-01
PCDHGB1	TCGA-KK-A7AU-01
MUC17	TCGA-KK-A7AU-01
PDP1	TCGA-KK-A7AU-01
KIAA1429	TCGA-KK-A7AU-01
DBH	TCGA-KK-A7AU-01
CEP128	TCGA-KK-A7AU-01
C15orf57	TCGA-KK-A7AU-01
KMT2B	TCGA-KK-A7AU-01
UQCC1	TCGA-KK-A7AU-01
HLA-DQA2	TCGA-KK-A7AU-01
MACF1	TCGA-KK-A7B1-01
USP33	TCGA-KK-A7B1-01
ALK	TCGA-KK-A7B1-01
LPHN3	TCGA-KK-A7B1-01
AADAT	TCGA-KK-A7B1-01
RBM27	TCGA-KK-A7B1-01
RPL10A	TCGA-KK-A7B1-01
PHF14	TCGA-KK-A7B1-01
MTMR6	TCGA-KK-A7B1-01
KRT12	TCGA-KK-A7B1-01
C17orf47	TCGA-KK-A7B1-01
HEATR6	TCGA-KK-A7B1-01
PPP5C	TCGA-KK-A7B1-01
BMPR1B	TCGA-KK-A7B1-01
COL25A1	TCGA-KK-A7B1-01
FAM102B	TCGA-KK-A7B4-01
RP11-25K21.6	TCGA-KK-A7B4-01
IER5	TCGA-KK-A7B4-01
CNPPD1	TCGA-KK-A7B4-01
ANXA13	TCGA-KK-A7B4-01
OR13C3	TCGA-KK-A7B4-01
SLC39A12	TCGA-KK-A7B4-01
RET	TCGA-KK-A7B4-01
RP11-113D6.10	TCGA-KK-A7B4-01
SLC22A10	TCGA-KK-A7B4-01
GUCY2C	TCGA-KK-A7B4-01
C12orf71	TCGA-KK-A7B4-01
CS	TCGA-KK-A7B4-01
DYNC1H1	TCGA-KK-A7B4-01
TPSG1	TCGA-KK-A7B4-01
GALNT1	TCGA-KK-A7B4-01
HARS2	TCGA-KK-A7B4-01
LMTK2	TCGA-KK-A7B4-01
TP53	TCGA-KK-A7B4-01
RBCK1	TCGA-KK-A7B4-01
HSD3B2	TCGA-KK-A8I4-01
HMGCS1	TCGA-KK-A8I4-01
ZNF300P1	TCGA-KK-A8I4-01
PRIM2	TCGA-KK-A8I4-01
RNF216P1	TCGA-KK-A8I4-01
TRGV2	TCGA-KK-A8I4-01
SIPA1	TCGA-KK-A8I4-01
CAPN5	TCGA-KK-A8I4-01
NXPE4	TCGA-KK-A8I4-01
AVPR1A	TCGA-KK-A8I4-01
RASSF9	TCGA-KK-A8I4-01
STAB2	TCGA-KK-A8I4-01
BMP4	TCGA-KK-A8I4-01
KRT27	TCGA-KK-A8I4-01
AXL	TCGA-KK-A8I4-01
KLK12	TCGA-KK-A8I4-01
IFNB1	TCGA-KK-A8I4-01
HSPA5	TCGA-KK-A8I4-01
TXLNG	TCGA-KK-A8I4-01
GRIK3	TCGA-KK-A8I5-01
NRD1	TCGA-KK-A8I5-01
CD1A	TCGA-KK-A8I5-01
SLC8A1	TCGA-KK-A8I5-01
CNTNAP5	TCGA-KK-A8I5-01
GIGYF2	TCGA-KK-A8I5-01
XIRP1	TCGA-KK-A8I5-01
PRSS48	TCGA-KK-A8I5-01
TCERG1	TCGA-KK-A8I5-01
GRM4	TCGA-KK-A8I5-01
GRM8	TCGA-KK-A8I5-01
PIWIL2	TCGA-KK-A8I5-01
YPEL4	TCGA-KK-A8I5-01
ARHGEF17	TCGA-KK-A8I5-01
TM7SF3	TCGA-KK-A8I5-01
SLC16A7	TCGA-KK-A8I5-01
PLA2G4E	TCGA-KK-A8I5-01
CYP2B6	TCGA-KK-A8I5-01
PCSK2	TCGA-KK-A8I5-01
BPIFB4	TCGA-KK-A8I5-01
TMEM31	TCGA-KK-A8I5-01
MYOF	TCGA-KK-A8I5-01
PWWP2B	TCGA-KK-A8I5-01
ANKRD13A	TCGA-KK-A8I5-01
SPR	TCGA-KK-A8I6-01
LRP1B	TCGA-KK-A8I6-01
NEB	TCGA-KK-A8I6-01
ABCB11	TCGA-KK-A8I6-01
AOX1	TCGA-KK-A8I6-01
SPHKAP	TCGA-KK-A8I6-01
GMPPB	TCGA-KK-A8I6-01
FRAS1	TCGA-KK-A8I6-01
TAAR8	TCGA-KK-A8I6-01
RAD54B	TCGA-KK-A8I6-01
CSMD3	TCGA-KK-A8I6-01
PTGS1	TCGA-KK-A8I6-01
SOHLH1	TCGA-KK-A8I6-01
GPR158	TCGA-KK-A8I6-01
PTEN	TCGA-KK-A8I6-01
TACC2	TCGA-KK-A8I6-01
RAG1	TCGA-KK-A8I6-01
PEX16	TCGA-KK-A8I6-01
OR4A5	TCGA-KK-A8I6-01
CHD4	TCGA-KK-A8I6-01
RP11-551L14.1	TCGA-KK-A8I6-01
MDGA2	TCGA-KK-A8I6-01
MUC16	TCGA-KK-A8I6-01
CTC-260F20.3	TCGA-KK-A8I6-01
DYRK1B	TCGA-KK-A8I6-01
TIE1	TCGA-KK-A8I8-01
RBKS	TCGA-KK-A8I8-01
TRAT1	TCGA-KK-A8I8-01
HERC6	TCGA-KK-A8I8-01
CCSER1	TCGA-KK-A8I8-01
ZNF883	TCGA-KK-A8I8-01
CDH23	TCGA-KK-A8I8-01
ANKRD52	TCGA-KK-A8I8-01
NID2	TCGA-KK-A8I8-01
HSP90AA1	TCGA-KK-A8I8-01
PAK7	TCGA-KK-A8I8-01
MATN4	TCGA-KK-A8I8-01
RPL13A	TCGA-KK-A8I8-01
FCRL6	TCGA-KK-A8IA-01
ACP1	TCGA-KK-A8IA-01
NAA15	TCGA-KK-A8IA-01
CTNND2	TCGA-KK-A8IA-01
ECI2	TCGA-KK-A8IA-01
FILIP1	TCGA-KK-A8IA-01
CDK19	TCGA-KK-A8IA-01
LIMK1	TCGA-KK-A8IA-01
LONRF1	TCGA-KK-A8IA-01
NSMAF	TCGA-KK-A8IA-01
FRMPD2	TCGA-KK-A8IA-01
OR5P3	TCGA-KK-A8IA-01
DGKA	TCGA-KK-A8IA-01
LTBP2	TCGA-KK-A8IA-01
NLRC5	TCGA-KK-A8IA-01
RAC3	TCGA-KK-A8IA-01
ATP9B	TCGA-KK-A8IA-01
ZNF831	TCGA-KK-A8IA-01
MAGEA4	TCGA-KK-A8IA-01
EIF4G1	TCGA-KK-A8IA-01
KAT6B	TCGA-KK-A8IA-01
TTLL9	TCGA-KK-A8IA-01
FCRL1	TCGA-KK-A8IC-01
OR2M7	TCGA-KK-A8IC-01
CDS1	TCGA-KK-A8IC-01
CSPP1	TCGA-KK-A8IC-01
RPL7	TCGA-KK-A8IC-01
ZFPM2	TCGA-KK-A8IC-01
BTBD16	TCGA-KK-A8IC-01
GPR123	TCGA-KK-A8IC-01
STRN3	TCGA-KK-A8IC-01
ZNF521	TCGA-KK-A8IC-01
TRIM28	TCGA-KK-A8IC-01
AAMP	TCGA-KK-A8IC-01
TMEM184A	TCGA-KK-A8IC-01
HMGCL	TCGA-KK-A8IH-01
KCNK2	TCGA-KK-A8IH-01
PIK3CB	TCGA-KK-A8IH-01
FAM13A	TCGA-KK-A8IH-01
MARCH1	TCGA-KK-A8IH-01
KCNK5	TCGA-KK-A8IH-01
MTMR7	TCGA-KK-A8IH-01
TTC18	TCGA-KK-A8IH-01
SNX19	TCGA-KK-A8IH-01
CES1	TCGA-KK-A8IH-01
GOT2	TCGA-KK-A8IH-01
TAF15	TCGA-KK-A8IH-01
TRIM37	TCGA-KK-A8IH-01
BIRC5	TCGA-KK-A8IH-01
SIGLEC12	TCGA-KK-A8IH-01
CAMKMT	TCGA-KK-A8IH-01
BAZ2B	TCGA-KK-A8IH-01
CYP2W1	TCGA-KK-A8IH-01
VAPA	TCGA-KK-A8IH-01
MCM8	TCGA-KK-A8IH-01
KLHL20	TCGA-KK-A8II-01
CD34	TCGA-KK-A8II-01
GRHL1	TCGA-KK-A8II-01
GOLGA4	TCGA-KK-A8II-01
TFG	TCGA-KK-A8II-01
CDH9	TCGA-KK-A8II-01
CDH6	TCGA-KK-A8II-01
KMT2C	TCGA-KK-A8II-01
TTC39B	TCGA-KK-A8II-01
FANK1	TCGA-KK-A8II-01
ZNF143	TCGA-KK-A8II-01
OR4C3	TCGA-KK-A8II-01
TEX26	TCGA-KK-A8II-01
ONECUT1	TCGA-KK-A8II-01
ITSN1	TCGA-KK-A8II-01
MPST	TCGA-KK-A8II-01
GLUD2	TCGA-KK-A8II-01
TP53	TCGA-KK-A8II-01
GPR17	TCGA-M7-A720-01
MAP4	TCGA-M7-A720-01
SLC9C1	TCGA-M7-A720-01
WASF1	TCGA-M7-A720-01
ASB15	TCGA-M7-A720-01
AURKB	TCGA-M7-A720-01
MEOX1	TCGA-M7-A720-01
TRIP10	TCGA-M7-A720-01
FAF1	TCGA-QU-A6IP-01
PPM1G	TCGA-QU-A6IP-01
GUF1	TCGA-QU-A6IP-01
CARD6	TCGA-QU-A6IP-01
PCDHB18	TCGA-QU-A6IP-01
CUX1	TCGA-QU-A6IP-01
MTUS1	TCGA-QU-A6IP-01
ELAVL2	TCGA-QU-A6IP-01
GOLGA2	TCGA-QU-A6IP-01
KIAA1731	TCGA-QU-A6IP-01
PTGR2	TCGA-QU-A6IP-01
SSH2	TCGA-QU-A6IP-01
NXF3	TCGA-QU-A6IP-01
ACTRT1	TCGA-QU-A6IP-01
ACTRT1	TCGA-QU-A6IP-01
ATE1	TCGA-QU-A6IP-01
ARMC5	TCGA-QU-A6IP-01
RPL11	TCGA-V1-A8WS-01
SPTA1	TCGA-V1-A8WS-01
C6ORF165	TCGA-V1-A8WS-01
PON2	TCGA-V1-A8WS-01
CCDC171	TCGA-V1-A8WS-01
RALGPS1	TCGA-V1-A8WS-01
GRIA4	TCGA-V1-A8WS-01
ZNF770	TCGA-V1-A8WS-01
ATF7IP2	TCGA-V1-A8WS-01
SLC38A7	TCGA-V1-A8WS-01
ZNF468	TCGA-V1-A8WS-01
ZNFX1	TCGA-V1-A8WS-01
OPRL1	TCGA-V1-A8WS-01
CPT1B	TCGA-V1-A8WS-01
AJAP1	TCGA-V1-A8WS-01
CCDC18	TCGA-V1-A8WS-01
AKT1	TCGA-V1-A8WW-01
OBSCN	TCGA-V1-A8WW-01
GIGYF2	TCGA-V1-A8WW-01
DGKD	TCGA-V1-A8WW-01
ITGA1	TCGA-V1-A8WW-01
CD83	TCGA-V1-A8WW-01
UHRF1BP1	TCGA-V1-A8WW-01
MUC17	TCGA-V1-A8WW-01
CRYGN	TCGA-V1-A8WW-01
RUNX1T1	TCGA-V1-A8WW-01
C9orf85	TCGA-V1-A8WW-01
SLC27A4	TCGA-V1-A8WW-01
SIRT1	TCGA-V1-A8WW-01
OR4C11	TCGA-V1-A8WW-01
OR5AN1	TCGA-V1-A8WW-01
ATF7IP	TCGA-V1-A8WW-01
ATF7IP	TCGA-V1-A8WW-01
KRT79	TCGA-V1-A8WW-01
TTBK2	TCGA-V1-A8WW-01
STRC	TCGA-V1-A8WW-01
SLC28A1	TCGA-V1-A8WW-01
ZPBP2	TCGA-V1-A8WW-01
TYMS	TCGA-V1-A8WW-01
MAN2B1	TCGA-V1-A8WW-01
NLRP13	TCGA-V1-A8WW-01
SLC23A2	TCGA-V1-A8WW-01
STAU1	TCGA-V1-A8WW-01
FANCB	TCGA-V1-A8WW-01
TRAF3IP1	TCGA-V1-A8WW-01
AFG3L2P1	TCGA-V1-A8WW-01
POLE	TCGA-V1-A8WW-01
NMNAT1	TCGA-VN-A88K-01
MROH9	TCGA-VN-A88K-01
GRM1	TCGA-VN-A88K-01
ANKIB1	TCGA-VN-A88K-01
OR6V1	TCGA-VN-A88K-01
ARFGEF1	TCGA-VN-A88K-01
KCNQ3	TCGA-VN-A88K-01
SH2D3C	TCGA-VN-A88K-01
INPP5E	TCGA-VN-A88K-01
OR52A1	TCGA-VN-A88K-01
UBQLN3	TCGA-VN-A88K-01
CLEC6A	TCGA-VN-A88K-01
STAB2	TCGA-VN-A88K-01
GLT8D2	TCGA-VN-A88K-01
SNORD115-40	TCGA-VN-A88K-01
PHKB	TCGA-VN-A88K-01
CACNA1A	TCGA-VN-A88K-01
RNF113A	TCGA-VN-A88K-01
IQGAP3	TCGA-VN-A88K-01
DECR1	TCGA-VN-A88K-01
RYR1	TCGA-VN-A88K-01
HHAT	TCGA-VN-A88L-01
HHIP	TCGA-VN-A88L-01
UGT3A1	TCGA-VN-A88L-01
KMT2C	TCGA-VN-A88L-01
ZFPM2	TCGA-VN-A88L-01
NCKAP1L	TCGA-VN-A88L-01
HYDIN	TCGA-VN-A88L-01
AP1G1	TCGA-VN-A88L-01
TRPV2	TCGA-VN-A88L-01
RASD1	TCGA-VN-A88L-01
LAMA5	TCGA-VN-A88L-01
BAGE2	TCGA-VN-A88L-01
TNRC6B	TCGA-VN-A88L-01
MMP2	TCGA-VN-A88L-01
TROVE2	TCGA-VN-A88Q-01
SLC41A1	TCGA-VN-A88Q-01
PARP1	TCGA-VN-A88Q-01
IL1RL1	TCGA-VN-A88Q-01
LRP1B	TCGA-VN-A88Q-01
USP37	TCGA-VN-A88Q-01
ALS2CL	TCGA-VN-A88Q-01
GABRA4	TCGA-VN-A88Q-01
SH3RF1	TCGA-VN-A88Q-01
MSH3	TCGA-VN-A88Q-01
ARRDC3	TCGA-VN-A88Q-01
ZMIZ2	TCGA-VN-A88Q-01
SLC7A2	TCGA-VN-A88Q-01
DAPK1	TCGA-VN-A88Q-01
TMEM132D	TCGA-VN-A88Q-01
TPTE2	TCGA-VN-A88Q-01
TOX4	TCGA-VN-A88Q-01
KLHL10	TCGA-VN-A88Q-01
EFTUD2	TCGA-VN-A88Q-01
CYTH4	TCGA-VN-A88Q-01
NUP160	TCGA-VN-A88Q-01
UQCRH	TCGA-VP-A872-01
POLR1B	TCGA-VP-A872-01
FARP2	TCGA-VP-A872-01
DCHS2	TCGA-VP-A872-01
TNXB	TCGA-VP-A872-01
MOGAT2	TCGA-VP-A872-01
HSPA8	TCGA-VP-A872-01
PRPF40B	TCGA-VP-A872-01
IGHV1-58	TCGA-VP-A872-01
MYH4	TCGA-VP-A872-01
FAM217B	TCGA-VP-A872-01
OSBPL9	TCGA-VP-A872-01
TCERG1	TCGA-VP-A872-01
TRHDE	TCGA-VP-A872-01
TCF20	TCGA-VP-A872-01
C1orf141	TCGA-VP-A875-01
PHTF1	TCGA-VP-A875-01
CACNA1S	TCGA-VP-A875-01
ABHD1	TCGA-VP-A875-01
NT5DC2	TCGA-VP-A875-01
FNDC3B	TCGA-VP-A875-01
F11	TCGA-VP-A875-01
PCDHB2	TCGA-VP-A875-01
THSD7A	TCGA-VP-A875-01
KRIT1	TCGA-VP-A875-01
KMT2C	TCGA-VP-A875-01
CNPY1	TCGA-VP-A875-01
VPS13B	TCGA-VP-A875-01
YME1L1	TCGA-VP-A875-01
GPR84	TCGA-VP-A875-01
BTBD1	TCGA-VP-A875-01
SF3B3	TCGA-VP-A875-01
PER1	TCGA-VP-A875-01
AKAP1	TCGA-VP-A875-01
AFG3L2	TCGA-VP-A875-01
NAGA	TCGA-VP-A875-01
VPS13D	TCGA-VP-A876-01
RETSAT	TCGA-VP-A876-01
SCN5A	TCGA-VP-A876-01
HSPA1L	TCGA-VP-A876-01
DMRT2	TCGA-VP-A876-01
GABBR2	TCGA-VP-A876-01
BMI1	TCGA-VP-A876-01
OR5A1	TCGA-VP-A876-01
NALCN	TCGA-VP-A876-01
TP53	TCGA-VP-A876-01
KRT19	TCGA-VP-A876-01
PLCB4	TCGA-VP-A876-01
SPECC1L	TCGA-VP-A876-01
LARGE	TCGA-VP-A876-01
FIGF	TCGA-VP-A876-01
ZNF182	TCGA-VP-A876-01
MPPED2	TCGA-VP-A876-01
TTLL10	TCGA-VP-A879-01
CACNA1E	TCGA-VP-A879-01
ASPM	TCGA-VP-A879-01
TARBP1	TCGA-VP-A879-01
AGBL5	TCGA-VP-A879-01
LRP1B	TCGA-VP-A879-01
YEATS2	TCGA-VP-A879-01
CNOT6L	TCGA-VP-A879-01
HIST1H3B	TCGA-VP-A879-01
GSTA3	TCGA-VP-A879-01
PKD1L1	TCGA-VP-A879-01
ABCA13	TCGA-VP-A879-01
COBL	TCGA-VP-A879-01
MUC17	TCGA-VP-A879-01
TG	TCGA-VP-A879-01
PTPRD	TCGA-VP-A879-01
PTPRD	TCGA-VP-A879-01
CYLC2	TCGA-VP-A879-01
EDF1	TCGA-VP-A879-01
RPP30	TCGA-VP-A879-01
DOCK1	TCGA-VP-A879-01
OR5A1	TCGA-VP-A879-01
C2CD5	TCGA-VP-A879-01
XPO4	TCGA-VP-A879-01
SLITRK5	TCGA-VP-A879-01
MCF2L	TCGA-VP-A879-01
CDC16	TCGA-VP-A879-01
THSD4	TCGA-VP-A879-01
UNC13D	TCGA-VP-A879-01
PGLYRP2	TCGA-VP-A879-01
IL17RA	TCGA-VP-A879-01
FOXR2	TCGA-VP-A879-01
ARMCX2	TCGA-VP-A879-01
MAGEA10	TCGA-VP-A879-01
SLC30A9	TCGA-VP-A879-01
HNRNPUL2	TCGA-VP-A879-01
SPG11	TCGA-VP-A879-01
RIOK3	TCGA-VP-A879-01
CD5L	TCGA-VP-A87C-01
SLC19A2	TCGA-VP-A87C-01
C2orf16	TCGA-VP-A87C-01
SF3B1	TCGA-VP-A87C-01
SLC25A27	TCGA-VP-A87C-01
GSTA2	TCGA-VP-A87C-01
PLOD3	TCGA-VP-A87C-01
OR56A3	TCGA-VP-A87C-01
ARNTL2	TCGA-VP-A87C-01
KTN1	TCGA-VP-A87C-01
TELO2	TCGA-VP-A87C-01
NECAB2	TCGA-VP-A87C-01
ICT1	TCGA-VP-A87C-01
HOOK2	TCGA-VP-A87C-01
USE1	TCGA-VP-A87C-01
ZNF155	TCGA-VP-A87C-01
CCNI	TCGA-VP-A87C-01
LIFR	TCGA-VP-A87C-01
ILF3	TCGA-VP-A87C-01
DPH2	TCGA-VP-A87D-01
COL11A1	TCGA-VP-A87D-01
BCAN	TCGA-VP-A87D-01
XPR1	TCGA-VP-A87D-01
C4BPA	TCGA-VP-A87D-01
ZNF589	TCGA-VP-A87D-01
MYLK	TCGA-VP-A87D-01
PPEF2	TCGA-VP-A87D-01
PCDHA12	TCGA-VP-A87D-01
HDAC3	TCGA-VP-A87D-01
KIF13A	TCGA-VP-A87D-01
HIST1H4A	TCGA-VP-A87D-01
UTRN	TCGA-VP-A87D-01
ELN	TCGA-VP-A87D-01
RNU6-1266P	TCGA-VP-A87D-01
OR5M8	TCGA-VP-A87D-01
OR5M8	TCGA-VP-A87D-01
SLC12A6	TCGA-VP-A87D-01
TMEM199	TCGA-VP-A87D-01
CPD	TCGA-VP-A87D-01
MYO1D	TCGA-VP-A87D-01
SOGA2	TCGA-VP-A87D-01
HDGFRP2	TCGA-VP-A87D-01
C3	TCGA-VP-A87D-01
ADAMTS10	TCGA-VP-A87D-01
PSG7	TCGA-VP-A87D-01
PVRL2	TCGA-VP-A87D-01
ZNF256	TCGA-VP-A87D-01
SOGA1	TCGA-VP-A87D-01
RBM11	TCGA-VP-A87D-01
SEZ6L	TCGA-VP-A87D-01
SENP7	TCGA-VP-A87D-01
ZFPM2	TCGA-VP-A87D-01
ATP8B4	TCGA-VP-A87D-01
TRIM43	TCGA-VP-A87K-01
PIK3CD	TCGA-VP-A87K-01
EFCAB7	TCGA-VP-A87K-01
ZAP70	TCGA-VP-A87K-01
STAT4	TCGA-VP-A87K-01
POLQ	TCGA-VP-A87K-01
SEL1L3	TCGA-VP-A87K-01
SEC63	TCGA-VP-A87K-01
CSMD3	TCGA-VP-A87K-01
KIAA2026	TCGA-VP-A87K-01
CDK20	TCGA-VP-A87K-01
ATG2A	TCGA-VP-A87K-01
UBE3B	TCGA-VP-A87K-01
FAM101A	TCGA-VP-A87K-01
GLDN	TCGA-VP-A87K-01
MKL2	TCGA-VP-A87K-01
ENKD1	TCGA-VP-A87K-01
DBF4B	TCGA-VP-A87K-01
MCM8	TCGA-VP-A87K-01
BPIFA1	TCGA-VP-A87K-01
ZBTB46	TCGA-VP-A87K-01
TPTE	TCGA-VP-A87K-01
PCNT	TCGA-VP-A87K-01
SGSH	TCGA-VP-A87K-01
TAF13	TCGA-XJ-A9DI-01
SUCO	TCGA-XJ-A9DI-01
IGKV1-5	TCGA-XJ-A9DI-01
INSIG2	TCGA-XJ-A9DI-01
DOCK2	TCGA-XJ-A9DI-01
BCLAF1	TCGA-XJ-A9DI-01
CHD7	TCGA-XJ-A9DI-01
GTF2H3	TCGA-XJ-A9DI-01
TP53	TCGA-XJ-A9DI-01
WNK4	TCGA-XJ-A9DI-01
HIST1H2AD	TCGA-XJ-A9DK-01
MKRN1	TCGA-XJ-A9DK-01
CTSL	TCGA-XJ-A9DK-01
SYT10	TCGA-XJ-A9DK-01
ETV3L	TCGA-XQ-A8TB-01
IPO9	TCGA-XQ-A8TB-01
LRRTM1	TCGA-XQ-A8TB-01
VWA3B	TCGA-XQ-A8TB-01
FN1	TCGA-XQ-A8TB-01
EVC2	TCGA-XQ-A8TB-01
ATP10B	TCGA-XQ-A8TB-01
ATXN1	TCGA-XQ-A8TB-01
TNRC18	TCGA-XQ-A8TB-01
MTDH	TCGA-XQ-A8TB-01
HHEX	TCGA-XQ-A8TB-01
HHEX	TCGA-XQ-A8TB-01
HHEX	TCGA-XQ-A8TB-01
SCD	TCGA-XQ-A8TB-01
OR51M1	TCGA-XQ-A8TB-01
NEK8	TCGA-XQ-A8TB-01
PTGES3L-AARSD1	TCGA-XQ-A8TB-01
PDCD11	TCGA-XQ-A8TB-01
PRPF40B	TCGA-XQ-A8TB-01
MICAL3	TCGA-XQ-A8TB-01
PMF1	TCGA-YL-A8HJ-01
CD96	TCGA-YL-A8HJ-01
